Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
5,2972.152,2991.512,19.36,821,panako/movie/clips/20241127/clip_000989_2967000.mp3,ko,-0.2215,
5,2981.4,3000.584,19.18,815,panako/movie/clips/20241127/clip_000992_2976000.mp3,ko,-0.1378,
5,2987.168,3006.672,19.5,694,panako/movie/clips/20241127/clip_000994_2982000.mp3,ko,-0.1424,
5,2997.472,3015.664,18.19,515,panako/movie/clips/20241127/clip_000997_2991000.mp3,ko,-0.135,
5,3002.288,3021.264,18.98,529,panako/movie/clips/20241127/clip_000999_2997000.mp3,ko,-0.1284,
5,3008.192,3027.008,18.82,456,panako/movie/clips/20241127/clip_001001_3003000.mp3,ko,-0.122,
5,3014.936,3033.632,18.7,517,panako/movie/clips/20241127/clip_001003_3009000.mp3,ko,-0.1211,
5,3017.656,3035.776,18.12,478,panako/movie/clips/20241127/clip_001004_3012000.mp3,ko,-0.1089,
5,3026.264,3045.656,19.39,551,panako/movie/clips/20241127/clip_001007_3021000.mp3,ko,-0.1056,
5,3029.152,3048.824,19.67,589,panako/movie/clips/20241127/clip_001008_3024000.mp3,ko,-0.1073,
5,3050.224,3069.592,19.37,734,panako/movie/clips/20241127/clip_001015_3045000.mp3,ko,-0.221,
5,3056.168,3075.784,19.62,698,panako/movie/clips/20241127/clip_001017_3051000.mp3,ko,-0.0693,
5,859.848,879.024,19.18,969,panako/movie/clips/20241127/clip_001024_3072000.mp3,ko,-0.0695,
5,3098.192,3117.672,19.48,437,panako/movie/clips/20241127/clip_001031_3093000.mp3,ko,-0.1697,
5,964.952,979.144,14.19,321,panako/movie/clips/20241127/clip_001039_3117000.mp3,ko,-0.157,
5,3137.192,3149.544,12.35,277,panako/movie/clips/20241127/clip_001055_3165000.mp3,ko,-0.1143,
5,3139.232,3158.576,19.34,397,panako/movie/clips/20241127/clip_001058_3174000.mp3,ko,-0.1151,
5,3142.192,3161.744,19.55,411,panako/movie/clips/20241127/clip_001059_3177000.mp3,ko,-0.132,
5,3154.192,3173.464,19.27,496,panako/movie/clips/20241127/clip_001063_3189000.mp3,ko,-0.1371,
5,3157.112,3175.776,18.66,501,panako/movie/clips/20241127/clip_001064_3192000.mp3,ko,-0.0922,
5,3175.248,3194.448,19.2,563,panako/movie/clips/20241127/clip_001070_3210000.mp3,ko,-0.0681,
5,3187.192,3206.168,18.98,441,panako/movie/clips/20241127/clip_001074_3222000.mp3,ko,-0.0879,
5,3190.616,3208.744,18.13,410,panako/movie/clips/20241127/clip_001075_3225000.mp3,ko,-0.0911,
5,3199.112,3218.32,19.21,517,panako/movie/clips/20241127/clip_001078_3234000.mp3,ko,-0.1063,
6,31.544,35.672,4.13,257,panako/movie/clips/20241127/clip_001144_3432000.mp3,ko,-0.2212,
6,3451.256,3469.288,18.03,1026,panako/movie/clips/20241127/clip_001150_3450000.mp3,ko,-0.0595,
6,3456.168,3475.192,19.02,934,panako/movie/clips/20241127/clip_001152_3456000.mp3,ko,-0.1463,
6,3462.176,3481.448,19.27,895,panako/movie/clips/20241127/clip_001154_3462000.mp3,ko,-0.1043,
6,3481.392,3499.712,18.32,632,panako/movie/clips/20241127/clip_001160_3480000.mp3,ko,-0.1081,
6,3486.432,3505.624,19.19,839,panako/movie/clips/20241127/clip_001162_3486000.mp3,ko,-0.1122,
6,3498.416,3517.704,19.29,966,panako/movie/clips/20241127/clip_001166_3498000.mp3,ko,-0.0736,
6,3532.624,3550.632,18.01,721,panako/movie/clips/20241127/clip_001177_3531000.mp3,ko,-0.1536,
6,3534.176,3550.976,16.8,730,panako/movie/clips/20241127/clip_001178_3534000.mp3,ko,-0.1628,
6,3546.392,3565.728,19.34,682,panako/movie/clips/20241127/clip_001182_3546000.mp3,ko,-0.2055,
6,3552.424,3571.896,19.47,855,panako/movie/clips/20241127/clip_001184_3552000.mp3,ko,-0.1587,
6,3555.224,3574.68,19.46,988,panako/movie/clips/20241127/clip_001185_3555000.mp3,ko,-0.2987,
6,3564.336,3583.624,19.29,1045,panako/movie/clips/20241127/clip_001188_3564000.mp3,ko,-0.1002,
6,3579.232,3598.8,19.57,438,panako/movie/clips/20241127/clip_001193_3579000.mp3,ko,-0.1469,
6,3582.504,3601.704,19.2,547,panako/movie/clips/20241127/clip_001194_3582000.mp3,ko,-0.1964,
6,3594.384,3610.352,15.97,860,panako/movie/clips/20241127/clip_001198_3594000.mp3,ko,-0.1966,
