Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path
5,3266.936,3286.072,19.14,191,panako/movie/clips/20241123/clip_001049_3147000.mp3
5,3269.808,3289.232,19.42,241,panako/movie/clips/20241123/clip_001050_3150000.mp3
5,3272.864,3292.344,19.48,224,panako/movie/clips/20241123/clip_001051_3153000.mp3
5,3293.888,3313.392,19.5,615,panako/movie/clips/20241123/clip_001058_3174000.mp3
5,3303.744,3322.376,18.63,590,panako/movie/clips/20241123/clip_001061_3183000.mp3
5,3305.888,3325.136,19.25,561,panako/movie/clips/20241123/clip_001062_3186000.mp3
5,3309.048,3328.44,19.39,550,panako/movie/clips/20241123/clip_001063_3189000.mp3
5,3330.256,3349.272,19.02,448,panako/movie/clips/20241123/clip_001070_3210000.mp3
5,3332.84,3351.352,18.51,374,panako/movie/clips/20241123/clip_001071_3213000.mp3
6,3450.576,3469.168,18.59,1150,panako/movie/clips/20241123/clip_001150_3450000.mp3
6,3459.552,3478.136,18.58,980,panako/movie/clips/20241123/clip_001153_3459000.mp3
6,3462.352,3481.8,19.45,772,panako/movie/clips/20241123/clip_001154_3462000.mp3
6,3468.352,3487.8,19.45,276,panako/movie/clips/20241123/clip_001156_3468000.mp3
6,3474.544,3493.296,18.75,464,panako/movie/clips/20241123/clip_001158_3474000.mp3
6,3480.48,3499.728,19.25,636,panako/movie/clips/20241123/clip_001160_3480000.mp3
6,3495.44,3514.672,19.23,812,panako/movie/clips/20241123/clip_001165_3495000.mp3
6,3501.536,3520.656,19.12,775,panako/movie/clips/20241123/clip_001167_3501000.mp3
6,3522.352,3541.848,19.5,378,panako/movie/clips/20241123/clip_001174_3522000.mp3
6,3528.656,3547.8,19.14,634,panako/movie/clips/20241123/clip_001176_3528000.mp3
6,3531.576,3550.392,18.82,668,panako/movie/clips/20241123/clip_001177_3531000.mp3
6,3537.856,3556.88,19.02,708,panako/movie/clips/20241123/clip_001179_3537000.mp3
6,3543.352,3563.024,19.67,752,panako/movie/clips/20241123/clip_001181_3543000.mp3
6,3552.376,3571.968,19.59,910,panako/movie/clips/20241123/clip_001184_3552000.mp3
6,3564.464,3583.864,19.4,880,panako/movie/clips/20241123/clip_001188_3564000.mp3
6,3567.488,3586.944,19.46,846,panako/movie/clips/20241123/clip_001189_3567000.mp3
6,3585.376,3604.712,19.34,806,panako/movie/clips/20241123/clip_001195_3585000.mp3
6,3591.392,3610.768,19.38,937,panako/movie/clips/20241123/clip_001197_3591000.mp3
6,3600.44,3619.584,19.14,586,panako/movie/clips/20241123/clip_001200_3600000.mp3
