Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
11,6649.008,6667.696,18.69,328,panako/baechulsu/clips/20260106/clip_002234_6702000.mp3,ko,-0.1234,
11,6664.096,6683.408,19.31,516,panako/baechulsu/clips/20260106/clip_002239_6717000.mp3,ko,-0.0735,
11,6676.392,6695.216,18.82,324,panako/baechulsu/clips/20260106/clip_002243_6729000.mp3,ko,-0.1432,
11,6682.32,6697.528,15.21,306,panako/baechulsu/clips/20260106/clip_002245_6735000.mp3,ko,-0.1887,
12,7026.616,7043.608,16.99,362,panako/baechulsu/clips/20260106/clip_002341_7023000.mp3,ko,-0.2505,
12,7027.856,7046.96,19.1,392,panako/baechulsu/clips/20260106/clip_002342_7026000.mp3,ko,-0.1756,
12,7045.688,7064.472,18.78,849,panako/baechulsu/clips/20260106/clip_002348_7044000.mp3,ko,-0.1269,
12,7052.104,7070.992,18.89,747,panako/baechulsu/clips/20260106/clip_002350_7050000.mp3,ko,-0.1541,
12,7070.056,7088.904,18.85,426,panako/baechulsu/clips/20260106/clip_002356_7068000.mp3,ko,-0.2306,
12,7078.561,7098.041,19.48,259,panako/baechulsu/clips/20260106/clip_002359_7077000.mp3,ko,-0.2655,
12,7084.496,7103.112,18.62,351,panako/baechulsu/clips/20260106/clip_002361_7083000.mp3,ko,-0.2051,
12,7124.12,7141.6,17.48,718,panako/baechulsu/clips/20260106/clip_002374_7122000.mp3,ko,-0.9492,
12,7129.521,7148.833,19.31,750,panako/baechulsu/clips/20260106/clip_002376_7128000.mp3,ko,-0.125,
12,7132.48,7151.665,19.19,631,panako/baechulsu/clips/20260106/clip_002377_7131000.mp3,ko,-0.0871,
12,7135.44,7154.8,19.36,574,panako/baechulsu/clips/20260106/clip_002378_7134000.mp3,ko,-0.1013,
12,7141.432,7160.96,19.53,521,panako/baechulsu/clips/20260106/clip_002380_7140000.mp3,ko,-0.0934,
12,7171.472,7190.112,18.64,655,panako/baechulsu/clips/20260106/clip_002390_7170000.mp3,ko,-0.1434,
12,7184.264,7202.8,18.54,352,panako/baechulsu/clips/20260106/clip_002394_7182000.mp3,ko,-0.09,
