Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
3,518.44,537.72,19.28,698,panako/baechulsu/clips/20260102/clip_000186_558000.mp3,ko,-0.068,
3,551.728,570.48,18.75,711,panako/baechulsu/clips/20260102/clip_000197_591000.mp3,ko,-0.1383,
3,554.512,573.792,19.28,533,panako/baechulsu/clips/20260102/clip_000198_594000.mp3,ko,-0.1252,
3,558.128,576.864,18.74,461,panako/baechulsu/clips/20260102/clip_000199_597000.mp3,ko,-0.1167,
3,560.568,579.704,19.14,427,panako/baechulsu/clips/20260102/clip_000200_600000.mp3,ko,-0.1394,
3,569.392,588.776,19.38,367,panako/baechulsu/clips/20260102/clip_000203_609000.mp3,ko,-0.1094,
3,572.44,591.896,19.46,338,panako/baechulsu/clips/20260102/clip_000204_612000.mp3,ko,-0.1089,
3,578.376,597.68,19.3,396,panako/baechulsu/clips/20260102/clip_000206_618000.mp3,ko,-0.1306,
4,1720.856,1739.656,18.8,1032,panako/baechulsu/clips/20260102/clip_000574_1722000.mp3,ko,-0.1403,
4,1732.368,1751.384,19.02,842,panako/baechulsu/clips/20260102/clip_000578_1734000.mp3,ko,-0.1202,
4,1753.384,1772.984,19.6,757,panako/baechulsu/clips/20260102/clip_000585_1755000.mp3,ko,-0.1705,
4,1771.32,1790.728,19.41,733,panako/baechulsu/clips/20260102/clip_000591_1773000.mp3,ko,,
4,1786.368,1805.128,18.76,1075,panako/baechulsu/clips/20260102/clip_000596_1788000.mp3,ko,-0.2479,
5,1866.8,1876.328,9.53,148,panako/baechulsu/clips/20260102/clip_000620_1860000.mp3,ko,-0.0776,
6,3036.72,3052.32,15.6,330,panako/baechulsu/clips/20260102/clip_000979_2937000.mp3,ko,-0.2772,
6,3038.976,3057.72,18.74,432,panako/baechulsu/clips/20260102/clip_000981_2943000.mp3,ko,-0.1569,
6,3054.024,3073.328,19.3,484,panako/baechulsu/clips/20260102/clip_000986_2958000.mp3,ko,-0.2006,
6,3059.84,3079.4,19.56,498,panako/baechulsu/clips/20260102/clip_000988_2964000.mp3,ko,-0.1888,
6,3062.88,3082.424,19.54,533,panako/baechulsu/clips/20260102/clip_000989_2967000.mp3,ko,-0.3211,
6,3068.816,3088.144,19.33,610,panako/baechulsu/clips/20260102/clip_000991_2973000.mp3,ko,-0.1557,
6,3072.064,3090.912,18.85,573,panako/baechulsu/clips/20260102/clip_000992_2976000.mp3,ko,-0.1388,
6,3087.136,3106.248,19.11,579,panako/baechulsu/clips/20260102/clip_000997_2991000.mp3,ko,-0.1571,
6,3089.816,3109.264,19.45,400,panako/baechulsu/clips/20260102/clip_000998_2994000.mp3,ko,-0.1288,
6,3093.0,3112.264,19.26,401,panako/baechulsu/clips/20260102/clip_000999_2997000.mp3,ko,-0.0984,
6,3110.952,3130.368,19.42,419,panako/baechulsu/clips/20260102/clip_001005_3015000.mp3,ko,-0.2094,
6,3117.264,3136.336,19.07,378,panako/baechulsu/clips/20260102/clip_001007_3021000.mp3,ko,-0.1607,
6,3119.816,3139.352,19.54,405,panako/baechulsu/clips/20260102/clip_001008_3024000.mp3,ko,-0.178,
6,3123.312,3142.128,18.82,413,panako/baechulsu/clips/20260102/clip_001009_3027000.mp3,ko,-0.1613,
6,3128.784,3148.504,19.72,488,panako/baechulsu/clips/20260102/clip_001011_3033000.mp3,ko,-0.2332,
6,3146.816,3166.088,19.27,632,panako/baechulsu/clips/20260102/clip_001017_3051000.mp3,ko,-0.3373,
6,3159.68,3177.432,17.75,665,panako/baechulsu/clips/20260102/clip_001021_3063000.mp3,ko,-0.3499,
6,3167.888,3187.16,19.27,809,panako/baechulsu/clips/20260102/clip_001024_3072000.mp3,ko,-0.2331,
6,3170.824,3190.44,19.62,891,panako/baechulsu/clips/20260102/clip_001025_3075000.mp3,ko,-0.1281,
6,3881.952,3899.936,17.98,407,panako/baechulsu/clips/20260102/clip_001033_3099000.mp3,ko,-0.2419,
6,3898.656,3917.84,19.18,574,panako/baechulsu/clips/20260102/clip_001039_3117000.mp3,ko,-0.3407,
6,3901.6,3919.536,17.94,386,panako/baechulsu/clips/20260102/clip_001040_3120000.mp3,ko,-0.2496,
6,3904.624,3920.312,15.69,419,panako/baechulsu/clips/20260102/clip_001041_3123000.mp3,ko,-0.2146,
7,3406.712,3426.04,19.33,523,panako/baechulsu/clips/20260102/clip_001136_3408000.mp3,ko,-0.1554,
7,3439.792,3458.872,19.08,685,panako/baechulsu/clips/20260102/clip_001147_3441000.mp3,ko,-0.1242,
7,3442.512,3461.72,19.21,792,panako/baechulsu/clips/20260102/clip_001148_3444000.mp3,ko,-0.078,
7,3457.328,3476.312,18.98,604,panako/baechulsu/clips/20260102/clip_001153_3459000.mp3,ko,-0.1405,
7,3469.32,3488.528,19.21,536,panako/baechulsu/clips/20260102/clip_001157_3471000.mp3,ko,-0.1082,
7,3478.424,3497.312,18.89,486,panako/baechulsu/clips/20260102/clip_001160_3480000.mp3,ko,-0.1246,
7,3487.344,3506.984,19.64,504,panako/baechulsu/clips/20260102/clip_001163_3489000.mp3,ko,-0.1644,
7,3491.304,3509.872,18.57,547,panako/baechulsu/clips/20260102/clip_001164_3492000.mp3,ko,-0.204,
7,3493.336,3512.6,19.26,684,panako/baechulsu/clips/20260102/clip_001165_3495000.mp3,ko,-0.1037,
7,3499.752,3518.608,18.86,756,panako/baechulsu/clips/20260102/clip_001167_3501000.mp3,ko,-0.2346,
7,3508.656,3527.968,19.31,927,panako/baechulsu/clips/20260102/clip_001170_3510000.mp3,ko,-0.2215,
7,3526.512,3545.696,19.18,613,panako/baechulsu/clips/20260102/clip_001176_3528000.mp3,ko,-0.3649,
7,3532.4,3551.712,19.31,646,panako/baechulsu/clips/20260102/clip_001178_3534000.mp3,ko,-0.2295,
7,3541.96,3560.744,18.78,617,panako/baechulsu/clips/20260102/clip_001181_3543000.mp3,ko,-0.1237,
7,3545.168,3563.704,18.54,732,panako/baechulsu/clips/20260102/clip_001182_3546000.mp3,ko,-0.1111,
7,3584.68,3602.672,17.99,582,panako/baechulsu/clips/20260102/clip_001195_3585000.mp3,ko,,
7,3589.32,3607.488,18.17,420,panako/baechulsu/clips/20260102/clip_001197_3591000.mp3,ko,-0.0703,
8,526.624,541.96,15.34,432,panako/baechulsu/clips/20260102/clip_001297_3891000.mp3,ko,-0.1529,
8,3830.44,3849.296,18.86,530,panako/baechulsu/clips/20260102/clip_001301_3903000.mp3,ko,-0.1329,
8,3844.92,3864.336,19.42,518,panako/baechulsu/clips/20260102/clip_001306_3918000.mp3,ko,-0.1155,
8,3848.136,3867.168,19.03,527,panako/baechulsu/clips/20260102/clip_001307_3921000.mp3,ko,-0.0588,
8,3860.192,3879.448,19.26,593,panako/baechulsu/clips/20260102/clip_001311_3933000.mp3,ko,-0.1023,
8,3868.944,3881.072,12.13,399,panako/baechulsu/clips/20260102/clip_001314_3942000.mp3,ko,-0.1189,
9,6601.088,6618.769,17.68,455,panako/baechulsu/clips/20260102/clip_001332_3996000.mp3,ko,-0.1226,
9,6604.192,6618.769,14.58,314,panako/baechulsu/clips/20260102/clip_001333_3999000.mp3,ko,-0.1725,
9,6606.88,6618.769,11.89,323,panako/baechulsu/clips/20260102/clip_001334_4002000.mp3,ko,-0.1242,
10,3465.696,3482.952,17.26,574,panako/baechulsu/clips/20260102/clip_001775_5325000.mp3,ko,-0.1226,
10,5333.008,5351.336,18.33,645,panako/baechulsu/clips/20260102/clip_001778_5334000.mp3,ko,-0.1767,
10,5365.48,5384.656,19.18,641,panako/baechulsu/clips/20260102/clip_001789_5367000.mp3,ko,-0.1986,
10,5377.36,5396.904,19.54,849,panako/baechulsu/clips/20260102/clip_001793_5379000.mp3,ko,-0.2129,
10,5384.624,5402.848,18.22,964,panako/baechulsu/clips/20260102/clip_001795_5385000.mp3,ko,-0.2181,
11,6502.256,6521.224,18.97,299,panako/baechulsu/clips/20260102/clip_002168_6504000.mp3,ko,-0.093,
11,6505.608,6524.616,19.01,459,panako/baechulsu/clips/20260102/clip_002169_6507000.mp3,ko,-0.1034,
11,6508.264,6527.712,19.45,436,panako/baechulsu/clips/20260102/clip_002170_6510000.mp3,ko,-0.1067,
11,6511.224,6530.376,19.15,420,panako/baechulsu/clips/20260102/clip_002171_6513000.mp3,ko,-0.066,
12,6619.816,6629.048,9.23,244,panako/baechulsu/clips/20260102/clip_002199_6597000.mp3,ko,-0.2321,
13,7009.464,7024.848,15.38,444,panako/baechulsu/clips/20260102/clip_002336_7008000.mp3,ko,-0.2245,
13,7034.92,7051.584,16.66,480,panako/baechulsu/clips/20260102/clip_002345_7035000.mp3,ko,-0.0813,
13,7036.512,7055.8,19.29,639,panako/baechulsu/clips/20260102/clip_002346_7038000.mp3,ko,-0.0546,
13,7048.313,7067.64,19.33,705,panako/baechulsu/clips/20260102/clip_002350_7050000.mp3,ko,-0.0939,
13,7054.32,7073.984,19.66,644,panako/baechulsu/clips/20260102/clip_002352_7056000.mp3,ko,-0.1153,
13,7057.328,7076.848,19.52,460,panako/baechulsu/clips/20260102/clip_002353_7059000.mp3,ko,-0.2134,
13,7060.408,7079.84,19.43,476,panako/baechulsu/clips/20260102/clip_002354_7062000.mp3,ko,-0.2449,
13,7075.48,7094.696,19.22,334,panako/baechulsu/clips/20260102/clip_002359_7077000.mp3,ko,-0.2586,
13,7108.408,7127.944,19.54,596,panako/baechulsu/clips/20260102/clip_002370_7110000.mp3,ko,-0.1154,
13,7138.528,7157.896,19.37,520,panako/baechulsu/clips/20260102/clip_002380_7140000.mp3,ko,-0.087,
13,7141.464,7160.92,19.46,575,panako/baechulsu/clips/20260102/clip_002381_7143000.mp3,ko,-0.0866,
13,7144.665,7163.081,18.42,553,panako/baechulsu/clips/20260102/clip_002382_7146000.mp3,ko,-0.0809,
13,7171.4,7190.616,19.22,642,panako/baechulsu/clips/20260102/clip_002391_7173000.mp3,ko,-0.1739,
13,7180.448,7199.232,18.78,480,panako/baechulsu/clips/20260102/clip_002394_7182000.mp3,ko,-0.1012,
