Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
3,3098.288,3117.448,19.16,985,panako/noon/clips/20260110/clip_001024_3072000.mp3,ko,-0.4931,
3,3119.4,3138.816,19.42,603,panako/noon/clips/20260110/clip_001031_3093000.mp3,ko,-0.1745,
3,3122.392,3140.912,18.52,660,panako/noon/clips/20260110/clip_001032_3096000.mp3,ko,-0.164,
3,3128.456,3147.424,18.97,664,panako/noon/clips/20260110/clip_001034_3102000.mp3,ko,-0.0819,
3,3131.496,3150.888,19.39,643,panako/noon/clips/20260110/clip_001035_3105000.mp3,ko,-0.1036,
3,3146.448,3165.504,19.06,864,panako/noon/clips/20260110/clip_001040_3120000.mp3,ko,-0.105,
3,3149.296,3168.936,19.64,847,panako/noon/clips/20260110/clip_001041_3123000.mp3,ko,-0.0818,
3,3167.312,3186.976,19.66,577,panako/noon/clips/20260110/clip_001047_3141000.mp3,ko,-0.0836,
3,3173.904,3191.88,17.98,621,panako/noon/clips/20260110/clip_001049_3147000.mp3,ko,-0.1074,
3,3176.392,3195.016,18.62,625,panako/noon/clips/20260110/clip_001050_3150000.mp3,ko,-0.1433,
3,3201.248,3212.608,11.36,715,panako/noon/clips/20260110/clip_001058_3174000.mp3,ko,-0.1632,
3,3204.208,3212.608,8.4,565,panako/noon/clips/20260110/clip_001059_3177000.mp3,ko,-0.144,
4,3515.592,3534.528,18.94,1390,panako/noon/clips/20260110/clip_001171_3513000.mp3,ko,-0.1523,
4,3521.032,3540.352,19.32,1421,panako/noon/clips/20260110/clip_001173_3519000.mp3,ko,-0.1684,
4,3548.048,3567.584,19.54,405,panako/noon/clips/20260110/clip_001182_3546000.mp3,ko,-0.1839,
4,3560.04,3579.56,19.52,653,panako/noon/clips/20260110/clip_001186_3558000.mp3,ko,-0.1552,
4,3578.536,3597.632,19.1,541,panako/noon/clips/20260110/clip_001192_3576000.mp3,ko,-0.202,
4,3581.352,3600.424,19.07,510,panako/noon/clips/20260110/clip_001193_3579000.mp3,ko,-0.1812,
4,3596.04,3614.504,18.46,728,panako/noon/clips/20260110/clip_001198_3594000.mp3,ko,-0.1221,
4,3620.44,3639.984,19.54,760,panako/noon/clips/20260110/clip_001206_3618000.mp3,ko,,
4,3638.496,3649.304,10.81,408,panako/noon/clips/20260110/clip_001212_3636000.mp3,ko,-0.1461,
4,3641.44,3649.304,7.86,206,panako/noon/clips/20260110/clip_001213_3639000.mp3,ko,-0.1583,
5,3822.6,3841.592,18.99,747,panako/noon/clips/20260110/clip_001244_3732000.mp3,ko,-0.1204,
5,3825.168,3844.816,19.65,710,panako/noon/clips/20260110/clip_001245_3735000.mp3,ko,-0.1453,
5,3831.128,3850.592,19.46,599,panako/noon/clips/20260110/clip_001247_3741000.mp3,ko,-0.099,
5,3834.12,3853.688,19.57,644,panako/noon/clips/20260110/clip_001248_3744000.mp3,ko,-0.1697,
5,3837.104,3856.544,19.44,699,panako/noon/clips/20260110/clip_001249_3747000.mp3,ko,-0.0975,
5,3840.128,3859.704,19.58,609,panako/noon/clips/20260110/clip_001250_3750000.mp3,ko,-0.1498,
5,3849.368,3868.624,19.26,823,panako/noon/clips/20260110/clip_001253_3759000.mp3,ko,-0.2769,
5,3867.176,3886.568,19.39,468,panako/noon/clips/20260110/clip_001259_3777000.mp3,ko,-0.1498,
5,3870.328,3889.472,19.14,489,panako/noon/clips/20260110/clip_001260_3780000.mp3,ko,-0.1522,
5,3876.24,3895.6,19.36,468,panako/noon/clips/20260110/clip_001262_3786000.mp3,ko,-0.1528,
5,3879.208,3898.832,19.62,442,panako/noon/clips/20260110/clip_001263_3789000.mp3,ko,-0.0989,
5,3900.128,3919.528,19.4,782,panako/noon/clips/20260110/clip_001270_3810000.mp3,ko,-0.1568,
5,3921.288,3940.44,19.15,502,panako/noon/clips/20260110/clip_001277_3831000.mp3,ko,-0.0896,
5,3933.192,3952.672,19.48,607,panako/noon/clips/20260110/clip_001281_3843000.mp3,ko,-0.182,
5,3936.112,3955.656,19.54,892,panako/noon/clips/20260110/clip_001282_3846000.mp3,ko,-0.1958,
5,3954.232,3973.616,19.38,1217,panako/noon/clips/20260110/clip_001288_3864000.mp3,ko,-0.5259,
5,3957.216,3976.768,19.55,1053,panako/noon/clips/20260110/clip_001289_3867000.mp3,ko,-0.1932,
5,3969.104,3989.368,20.26,136,panako/noon/clips/20260110/clip_001293_3879000.mp3,ko,-0.7129,
5,3987.776,4001.752,13.98,816,panako/noon/clips/20260110/clip_001299_3897000.mp3,ko,-0.127,
6,5316.576,5334.616,18.04,738,panako/noon/clips/20260110/clip_001771_5313000.mp3,ko,-0.1689,
7,1796.552,1815.248,18.7,1398,panako/noon/clips/20260110/clip_001798_5394000.mp3,ko,-0.3374,
7,5420.272,5439.664,19.39,565,panako/noon/clips/20260110/clip_001806_5418000.mp3,ko,-0.8599,
7,5432.344,5441.344,9.0,245,panako/noon/clips/20260110/clip_001810_5430000.mp3,ko,-0.149,
8,6861.873,6881.36,19.49,284,panako/noon/clips/20260110/clip_002227_6681000.mp3,ko,-0.1514,
8,6865.584,6883.769,18.19,285,panako/noon/clips/20260110/clip_002228_6684000.mp3,ko,-0.137,
8,6871.792,6889.896,18.1,229,panako/noon/clips/20260110/clip_002230_6690000.mp3,ko,-0.1242,
8,6877.272,6896.264,18.99,259,panako/noon/clips/20260110/clip_002232_6696000.mp3,ko,-0.1042,
8,6892.296,6910.568,18.27,338,panako/noon/clips/20260110/clip_002237_6711000.mp3,ko,-0.1087,
8,6894.848,6913.896,19.05,319,panako/noon/clips/20260110/clip_002238_6714000.mp3,ko,-0.0921,
8,6907.152,6925.96,18.81,293,panako/noon/clips/20260110/clip_002242_6726000.mp3,ko,-0.1368,
8,6910.568,6929.417,18.85,275,panako/noon/clips/20260110/clip_002243_6729000.mp3,ko,-0.107,
8,6912.92,6932.0,19.08,273,panako/noon/clips/20260110/clip_002244_6732000.mp3,ko,-0.1268,
8,6931.873,6949.977,18.1,315,panako/noon/clips/20260110/clip_002250_6750000.mp3,ko,-0.1209,
8,6934.081,6953.28,19.2,326,panako/noon/clips/20260110/clip_002251_6753000.mp3,ko,-0.117,
8,6936.896,6956.368,19.47,336,panako/noon/clips/20260110/clip_002252_6756000.mp3,ko,-0.0927,
8,6943.304,6962.168,18.86,347,panako/noon/clips/20260110/clip_002254_6762000.mp3,ko,-0.1196,
8,6952.729,6971.417,18.69,324,panako/noon/clips/20260110/clip_002257_6771000.mp3,ko,-0.128,
8,6960.912,6975.008,14.1,298,panako/noon/clips/20260110/clip_002260_6780000.mp3,ko,-0.2589,
9,7107.561,7125.712,18.15,917,panako/noon/clips/20260110/clip_002368_7104000.mp3,ko,-0.2001,
9,7121.24,7140.704,19.46,850,panako/noon/clips/20260110/clip_002373_7119000.mp3,ko,-0.197,
9,7130.136,7149.448,19.31,885,panako/noon/clips/20260110/clip_002376_7128000.mp3,ko,-0.2136,
9,7160.44,7177.96,17.52,373,panako/noon/clips/20260110/clip_002386_7158000.mp3,ko,-0.2406,
9,7165.145,7183.944,18.8,340,panako/noon/clips/20260110/clip_002388_7164000.mp3,ko,-0.2125,
9,7170.736,7189.977,19.24,427,panako/noon/clips/20260110/clip_002390_7170000.mp3,ko,-0.1825,
9,7173.88,7193.272,19.39,465,panako/noon/clips/20260110/clip_002391_7173000.mp3,ko,-0.1932,
9,7180.176,7199.232,19.06,496,panako/noon/clips/20260110/clip_002393_7179000.mp3,ko,-0.1794,
