Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
5,3512.232,3531.48,19.25,1479,panako/noon/clips/20260111/clip_001171_3513000.mp3,ko,-0.1185,
5,3515.216,3534.656,19.44,1496,panako/noon/clips/20260111/clip_001172_3516000.mp3,ko,-0.1762,
5,3524.184,3543.696,19.51,1046,panako/noon/clips/20260111/clip_001175_3525000.mp3,ko,-0.0895,
5,3527.12,3546.816,19.7,887,panako/noon/clips/20260111/clip_001176_3528000.mp3,ko,-0.4141,
5,3551.152,3570.816,19.66,550,panako/noon/clips/20260111/clip_001184_3552000.mp3,ko,-0.0677,
5,5365.04,5384.688,19.65,647,panako/noon/clips/20260111/clip_001187_3561000.mp3,ko,-0.1201,
5,3608.136,3627.648,19.51,692,panako/noon/clips/20260111/clip_001203_3609000.mp3,ko,-0.1107,
5,3626.12,3645.352,19.23,717,panako/noon/clips/20260111/clip_001209_3627000.mp3,ko,-0.6914,
5,3629.184,3646.976,17.79,642,panako/noon/clips/20260111/clip_001210_3630000.mp3,ko,-0.1533,
5,3632.176,3646.976,14.8,532,panako/noon/clips/20260111/clip_001211_3633000.mp3,ko,-0.115,
6,3732.416,3747.288,14.87,601,panako/noon/clips/20260111/clip_001270_3810000.mp3,ko,-0.127,
6,3736.76,3756.472,19.71,655,panako/noon/clips/20260111/clip_001273_3819000.mp3,ko,-0.1174,
6,3757.76,3777.224,19.46,953,panako/noon/clips/20260111/clip_001280_3840000.mp3,ko,-0.5085,
6,3760.84,3779.848,19.01,939,panako/noon/clips/20260111/clip_001281_3843000.mp3,ko,-0.1837,
6,3763.832,3783.224,19.39,897,panako/noon/clips/20260111/clip_001282_3846000.mp3,ko,-0.0691,
6,3766.88,3786.392,19.51,915,panako/noon/clips/20260111/clip_001283_3849000.mp3,ko,-0.1115,
6,3778.84,3798.424,19.58,462,panako/noon/clips/20260111/clip_001287_3861000.mp3,ko,-0.1689,
6,3784.84,3804.128,19.29,502,panako/noon/clips/20260111/clip_001289_3867000.mp3,ko,-0.2283,
6,3802.816,3821.84,19.02,732,panako/noon/clips/20260111/clip_001295_3885000.mp3,ko,-0.1559,
6,3808.8,3828.136,19.34,738,panako/noon/clips/20260111/clip_001297_3891000.mp3,ko,-0.1651,
6,3826.872,3846.24,19.37,548,panako/noon/clips/20260111/clip_001303_3909000.mp3,ko,-0.1514,
6,3829.832,3849.32,19.49,582,panako/noon/clips/20260111/clip_001304_3912000.mp3,ko,-0.1478,
6,3835.744,3855.312,19.57,504,panako/noon/clips/20260111/clip_001306_3918000.mp3,ko,-0.1268,
6,3838.744,3858.216,19.47,575,panako/noon/clips/20260111/clip_001307_3921000.mp3,ko,-0.1195,
6,3850.896,3870.264,19.37,1038,panako/noon/clips/20260111/clip_001311_3933000.mp3,ko,-0.1681,
6,3853.832,3873.096,19.26,1056,panako/noon/clips/20260111/clip_001312_3936000.mp3,ko,-0.1575,
6,3859.776,3879.36,19.58,1052,panako/noon/clips/20260111/clip_001314_3942000.mp3,ko,-0.3401,
6,3865.744,3885.408,19.66,1009,panako/noon/clips/20260111/clip_001316_3948000.mp3,ko,-0.2273,
6,3871.776,3891.2,19.42,1168,panako/noon/clips/20260111/clip_001318_3954000.mp3,ko,,
6,3880.736,3891.64,10.9,786,panako/noon/clips/20260111/clip_001321_3963000.mp3,ko,,
6,3883.808,3891.64,7.83,620,panako/noon/clips/20260111/clip_001322_3966000.mp3,ko,,
7,1714.64,1731.488,16.85,689,panako/noon/clips/20260111/clip_001771_5313000.mp3,ko,-0.1261,
7,5348.184,5367.56,19.38,421,panako/noon/clips/20260111/clip_001783_5349000.mp3,ko,-0.1108,
7,3552.536,3571.584,19.05,498,panako/noon/clips/20260111/clip_001786_5358000.mp3,ko,-0.1354,
7,5387.256,5406.736,19.48,900,panako/noon/clips/20260111/clip_001796_5388000.mp3,ko,-0.2047,
7,5408.248,5427.744,19.5,497,panako/noon/clips/20260111/clip_001803_5409000.mp3,ko,-0.2612,
7,5415.0,5433.608,18.61,426,panako/noon/clips/20260111/clip_001805_5415000.mp3,ko,-0.9238,
7,5429.08,5439.152,10.07,267,panako/noon/clips/20260111/clip_001810_5430000.mp3,ko,-0.1722,
8,6701.457,6720.488,19.03,325,panako/noon/clips/20260111/clip_002226_6678000.mp3,ko,-0.0693,
8,6707.041,6726.384,19.34,368,panako/noon/clips/20260111/clip_002228_6684000.mp3,ko,-0.0927,
8,6713.249,6732.152,18.9,405,panako/noon/clips/20260111/clip_002230_6690000.mp3,ko,-0.0942,
8,6734.536,6753.304,18.77,278,panako/noon/clips/20260111/clip_002237_6711000.mp3,ko,-0.1189,
8,6740.008,6759.448,19.44,273,panako/noon/clips/20260111/clip_002239_6717000.mp3,ko,-0.0977,
8,6746.632,6765.376,18.74,320,panako/noon/clips/20260111/clip_002241_6723000.mp3,ko,-0.109,
8,6755.016,6774.376,19.36,402,panako/noon/clips/20260111/clip_002244_6732000.mp3,ko,-0.1344,
8,6760.912,6780.313,19.4,432,panako/noon/clips/20260111/clip_002246_6738000.mp3,ko,-0.1373,
8,6764.344,6783.36,19.02,458,panako/noon/clips/20260111/clip_002247_6741000.mp3,ko,-0.1558,
8,6776.008,6794.216,18.21,486,panako/noon/clips/20260111/clip_002251_6753000.mp3,ko,-0.1746,
8,6788.096,6794.216,6.12,202,panako/noon/clips/20260111/clip_002255_6765000.mp3,ko,-0.3231,
9,7107.632,7126.616,18.98,813,panako/noon/clips/20260111/clip_002369_7107000.mp3,ko,-0.1369,
9,7110.656,7130.264,19.61,824,panako/noon/clips/20260111/clip_002370_7110000.mp3,ko,-0.2482,
9,7119.688,7139.2,19.51,762,panako/noon/clips/20260111/clip_002373_7119000.mp3,ko,-0.1657,
9,7122.656,7142.313,19.66,578,panako/noon/clips/20260111/clip_002374_7122000.mp3,ko,-0.152,
9,7134.648,7153.888,19.24,667,panako/noon/clips/20260111/clip_002378_7134000.mp3,ko,-0.3863,
9,7149.712,7169.2,19.49,323,panako/noon/clips/20260111/clip_002383_7149000.mp3,ko,-0.2194,
9,7153.457,7172.032,18.57,351,panako/noon/clips/20260111/clip_002384_7152000.mp3,ko,-0.1473,
9,7158.665,7178.264,19.6,436,panako/noon/clips/20260111/clip_002386_7158000.mp3,ko,-0.3397,
9,7170.744,7190.192,19.45,539,panako/noon/clips/20260111/clip_002390_7170000.mp3,ko,-0.156,
